Time(s), Pan(degree), Tilt(degree), Signal Strength
2992.53,42.0,81.0,268.0
2992.73,41.0,81.0,265.0
2992.93,40.0,81.0,265.0
2993.13,39.0,81.0,264.0
2993.33,38.0,81.0,266.0
2993.53,37.0,81.0,270.0
2993.74,36.0,81.0,271.0
2993.94,35.0,81.0,277.0
2994.14,34.0,81.0,287.0
2994.34,33.0,81.0,309.0
2994.54,32.0,81.0,337.0
2994.74,31.0,81.0,363.0
2994.94,30.0,81.0,377.0
2995.14,29.0,81.0,383.0
2995.34,28.0,81.0,382.0
2995.55,27.0,81.0,375.0
2995.75,26.0,81.0,364.0
2995.95,25.0,81.0,351.0
2996.15,24.0,81.0,337.0
2996.35,23.0,81.0,314.0
2996.55,22.0,81.0,285.0
2996.75,21.0,81.0,266.0
2996.95,20.0,81.0,263.0
2997.15,19.0,81.0,265.0
2997.35,18.0,81.0,264.0
2997.56,17.0,81.0,265.0
2997.76,16.0,81.0,268.0
2997.96,15.0,81.0,273.0
2998.16,14.0,81.0,283.0
2998.36,13.0,81.0,297.0
2998.56,12.0,81.0,329.0
2998.76,11.0,81.0,357.0
2998.96,10.0,81.0,374.0
2999.16,9.0,81.0,381.0
2999.36,8.0,81.0,382.0
2999.57,7.0,81.0,377.0
2999.77,6.0,81.0,366.0
2999.97,5.0,81.0,355.0
3000.17,4.0,81.0,343.0
3000.37,3.0,81.0,326.0
3000.57,2.0,81.0,303.0
3000.77,1.0,81.0,269.0
3000.97,0.0,81.0,264.0
3001.17,-1.0,82.0,264.0
3001.37,0.0,82.0,263.0
3001.58,1.0,82.0,263.0
3001.78,2.0,82.0,266.0
3001.98,3.0,82.0,267.0
3002.18,4.0,82.0,273.0
3002.38,5.0,82.0,282.0
3002.58,6.0,82.0,295.0
3002.78,7.0,82.0,325.0
3002.98,8.0,82.0,353.0
3003.18,9.0,82.0,374.0
3003.38,10.0,82.0,381.0
3003.59,11.0,82.0,382.0
3003.79,12.0,82.0,374.0
3003.99,13.0,82.0,363.0
3004.19,14.0,82.0,350.0
3004.39,15.0,82.0,330.0
3004.59,16.0,82.0,293.0
3004.79,17.0,82.0,276.0
3004.99,18.0,82.0,263.0
3005.19,19.0,82.0,263.0
3005.39,20.0,82.0,263.0
3005.6,21.0,82.0,266.0
3005.8,22.0,82.0,269.0
3006.0,23.0,82.0,277.0
3006.2,24.0,82.0,290.0
3006.4,25.0,82.0,324.0
3006.6,26.0,82.0,358.0
3006.8,27.0,82.0,378.0
3007.0,28.0,82.0,384.0
3007.2,29.0,82.0,382.0
3007.41,30.0,82.0,369.0
3007.61,31.0,82.0,354.0
3007.81,32.0,82.0,333.0
3008.01,33.0,82.0,303.0
3008.21,34.0,82.0,269.0
3008.41,35.0,82.0,265.0
3008.61,36.0,82.0,265.0
3008.81,37.0,82.0,265.0
3009.01,38.0,82.0,269.0
3009.22,39.0,82.0,275.0
3009.42,40.0,82.0,287.0
3009.62,41.0,82.0,319.0
3009.82,42.0,82.0,357.0
3010.02,43.0,82.0,377.0
3010.22,44.0,82.0,382.0
3010.42,45.0,82.0,379.0
3010.62,46.0,82.0,363.0
3010.82,47.0,82.0,348.0
3011.02,48.0,82.0,320.0
3011.23,49.0,82.0,272.0
3011.43,50.0,82.0,265.0
3011.63,51.0,82.0,263.0
3011.83,52.0,82.0,263.0
3012.03,53.0,82.0,266.0
3012.23,54.0,82.0,271.0
3012.43,55.0,82.0,284.0
3012.63,56.0,82.0,308.0
3012.83,57.0,82.0,350.0
3013.04,58.0,82.0,375.0
3013.24,59.0,82.0,382.0
3013.44,60.0,82.0,377.0
3013.64,61.0,82.0,365.0
3013.84,62.0,82.0,346.0
3014.04,63.0,82.0,320.0
3014.24,64.0,82.0,276.0
3014.44,65.0,82.0,263.0
3014.64,66.0,82.0,262.0
3014.84,67.0,82.0,263.0
3015.05,68.0,82.0,267.0
3015.25,69.0,82.0,273.0
